,url,name,size,prize
0,['https://www.stadiumgoods.com/air-jordan-1-retro-high-og-555088-401-hyper-royal-sail'],['\n                        Air Jordan 1 Retro High OG                                                “Hyper Royal”                     '],"['Choose your size (U.S.)', '7.5*', '8', '8.5', '9', '9.5', '10', '10.5', '11', '11.5', '12', '13', '7', '12.5', '13.5', '14', '15']","['', '\n$205.00\n', '\n$149.00\n', '\n$235.00\n', '\n$149.00\n', '\n$185.00\n', '\n$185.00\n', '\n$159.00\n', '\n$115.00\n', '\n$159.00\n', '\n$129.00\n', '\n$159.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
1,['https://www.stadiumgoods.com/air-jordan-1-retro-low-og-prem-159986'],['\n                        Air Jordan 1 Retro Low OG Prem                                                                    '],"['Choose your size (U.S.)', '9.5', '7', '7.5', '8', '8.5', '9', '10', '10.5', '11', '11.5', '12', '12.5', '13', '13.5', '14', '15', '16', '17', '18']","['', '\n$140.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
2,['https://www.stadiumgoods.com/air-jordan-1-retro-high-og-bred-2013-555088-023'],['\n                        Air Jordan 1 Retro High OG                                                “Bred”                     '],"['Choose your size (U.S.)', '9', '10.5', '11*', '12', '12.5', '13', '13.5', '15', '16', '7', '7.5', '8', '8.5', '9.5', '10', '11.5', '14', '17', '18']","['', '\n$660.00\n', '\n$835.00\n', '\n$739.00\n', '\n$460.00\n', '\n$605.00\n', '\n$439.00\n', '\n$705.00\n', '\n$369.00\n', '\n$510.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
3,['https://www.stadiumgoods.com/wmns-air-jordan-1-ret-high-season-of-her-orchid-mist-ao1847-550'],['\n                        WMNS Air Jordan 1 RET High SOH                                                “Season of Her - Orchid Mist”                     '],"['Choose your size (U.S.)', '5Y*', '3.5Y', '4Y', '4.5Y', '5.5Y', '6Y', '6.5Y', '7Y', '7.5Y', '8Y', '8.5Y', '9Y', '9.5Y', '10Y', '10.5Y']","['', '\n$139.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
4,['https://www.stadiumgoods.com/air-jordan-1-retro-high-og-bg-248837'],['\n                        Air Jordan 1 Retro High OG BG                                                “Banned”                     '],"['Choose your size (U.S.)', '4Y', '5Y', '5.5Y', '6Y', '6.5Y', '7Y', '3.5Y', '4.5Y']","['', '\n$559.00\n', '\n$559.00\n', '\n$465.00\n', '\n$555.00\n', '\n$549.00\n', '\n$445.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
5,['https://www.stadiumgoods.com/1-mid-td-644507-501-ink-emerald-rise-white'],['\n1 Mid (TD) '],"['Choose your size (U.S.)', '5C', '6C', '7C', '8C', '9C', '10C', '1C', '2C', '3C', '4C']","['', '\n$40.00\n', '\n$40.00\n', '\n$40.00\n', '\n$40.00\n', '\n$40.00\n', '\n$40.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
6,['https://www.stadiumgoods.com/air-jordan-1-mid-554724-101-white-black-gym-red'],['\n                        Air Jordan 1 Mid                                                                    '],"['Choose your size (U.S.)', '16', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11', '11.5', '12', '12.5', '13', '13.5', '14', '15']","['', '\n$465.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
7,['https://www.stadiumgoods.com/air-jordan-1-mid-se-gs-bq6931-400-deep-royal-black'],['\n                        Air Jordan 1 Mid SE (GS)                                                                    '],"['Choose your size (U.S.)', '3.5Y', '4Y', '5Y', '5.5Y', '6Y', '7Y', '4.5Y', '6.5Y', '7.5Y', '8Y', '8.5Y', '9Y', '9.5Y', '10Y']","['', '\n$305.00\n', '\n$325.00\n', '\n$325.00\n', '\n$279.00\n', '\n$230.00\n', '\n$260.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
8,['https://www.stadiumgoods.com/air-jordan-1-retro-136065-001-neutral-grey-metallic-silver'],['\n                        Air Jordan 1 Retro +                                                                    '],"['Choose your size (U.S.)', '8*', '10', '10.5*', '12*', '13*', '7', '7.5', '8.5', '9', '9.5', '11', '11.5', '12.5', '13.5', '14', '15']","['', '\n$230.00\n', '\n$440.00\n', '\n$275.00\n', '\n$465.00\n', '\n$370.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
9,['https://www.stadiumgoods.com/wmns-air-jordan-1-nova-xx-av4052-106-white-gym-red-black'],['\n                        WMNS Air Jordan 1 NOVA XX                                                                    '],"['Choose your size (U.S.)', '6W*', '5W', '5.5W', '6.5W', '7W', '7.5W', '8W', '8.5W', '9W', '9.5W', '10W', '10.5W', '11W', '11.5W', '12W']","['', '\n$185.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
10,['https://www.stadiumgoods.com/air-jordan-1-high-strap-239921'],['\n                        Air Jordan 1 High Strap                                                                    '],"['Choose your size (U.S.)', '11*', '12*', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11.5', '12.5', '13', '13.5', '14', '15', '16', '17', '18']","['', '\n$90.00\n', '\n$100.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
11,['https://www.stadiumgoods.com/air-jordan-1-retro-high-cd7071-001-black-red'],['\n                        Air Jordan 1 Retro High                                                “SP Gina”                     '],"['Choose your size (U.S.)', '8*', '8.5*', '9*', '9.5', '10', '10.5*', '11', '11.5', '12*', '13*', '16*', '4', '4.5', '5', '5.5', '6', '6.5', '7', '7.5', '12.5', '14', '15', '17', '18']","['', '\n$585.00\n', '\n$585.00\n', '\n$585.00\n', '\n$639.00\n', '\n$555.00\n', '\n$305.00\n', '\n$325.00\n', '\n$465.00\n', '\n$559.00\n', '\n$370.00\n', '\n$315.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
12,['https://www.stadiumgoods.com/air-jordan-1-retro-high-og-nrg-861428-106-sail-black-varsity-red'],['\nAir Jordan 1 Retro High OG NRG “Not For Resale” '],"['Choose your size (U.S.)', '4', '7', '7.5', '8', '9.5', '10', '11', '11.5', '12', '12.5', '13', '14', '15', '4.5', '5', '5.5', '6', '6.5', '8.5', '9', '10.5', '16', '17', '18']","['', '\n$1,629.00\n', '\n$1,955.00\n', '\n$1,955.00\n', '\n$1,629.00\n', '\n$1,619.00\n', '\n$1,485.00\n', '\n$925.00\n', '\n$925.00\n', '\n$785.00\n', '\n$1,165.00\n', '\n$650.00\n', '\n$559.00\n', '\n$925.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
13,['https://www.stadiumgoods.com/air-jordan-1-retro-high-og-271456'],['\nAir Jordan 1 Retro High OG “Game Royal” '],"['Choose your size (U.S.)', '8', '8.5', '9', '9.5', '10', '10.5*', '11', '11.5*', '12', '12.5', '13', '14', '16*', '18', '7', '7.5', '13.5', '15', '17']","['', '\n$549.00\n', '\n$559.00\n', '\n$600.00\n', '\n$485.00\n', '\n$365.00\n', '\n$369.00\n', '\n$349.00\n', '\n$315.00\n', '\n$279.00\n', '\n$255.00\n', '\n$230.00\n', '\n$289.00\n', '\n$219.00\n', '\n$239.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
14,['https://www.stadiumgoods.com/air-jordan-1-retro-low-og-705329-101-white-varsity-red-white'],['\n                        Air Jordan 1 Retro Low OG                                                                    '],"['Choose your size (U.S.)', '11*', '16', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11.5', '12', '12.5', '13', '13.5', '14', '15', '17', '18']","['', '\n$225.00\n', '\n$255.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
15,['https://www.stadiumgoods.com/air-jordan-1-retro-high-board-of-governors-mnjdls-625-859735'],['\n                        Air Jordan 1 Retro High OG                                                “Board of Governors”                     '],"['Choose your size (U.S.)', '16*', '4', '4.5', '5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11', '11.5', '12', '12.5', '13', '14', '15', '17', '18']","['', '\n$8,370.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
16,['https://www.stadiumgoods.com/air-jordan-1-ret-high-og-wings-aa2887-035-black-black-metallic-gold'],['\nAir Jordan 1 Ret High OG Wings '],"['Choose your size (U.S.)', '8', '8.5*', '9', '9.5', '10', '10.5', '11', '11.5', '12', '13', '14', '15', '7', '7.5', '12.5', '13.5']","['', '\n$619.00\n', '\n$455.00\n', '\n$619.00\n', '\n$575.00\n', '\n$465.00\n', '\n$465.00\n', '\n$465.00\n', '\n$419.00\n', '\n$279.00\n', '\n$370.00\n', '\n$419.00\n', '\n$370.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
17,['https://www.stadiumgoods.com/air-jordan-1-low-gs-553560-116-white-black-gym-red'],['\n                        Air Jordan 1 Low GS                                                “Black Toe”                     '],"['Choose your size (U.S.)', '3.5Y', '4Y', '4.5Y', '5Y', '5.5Y', '6Y', '6.5Y', '7Y', '7.5Y', '8Y', '8.5Y', '9Y', '9.5Y', '10Y']","['', '\n$120.00\n', '\n$125.00\n', '\n$125.00\n', '\n$185.00\n', '\n$99.00\n', '\n$100.00\n', '\n$115.00\n', '\n$109.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
18,['https://www.stadiumgoods.com/air-jordan-1-mid-gs-554725-071-black-universitygold-white'],['\n                        Air Jordan 1 Mid GS                                                                    '],"['Choose your size (U.S.)', '4.5Y*', '5.5Y', '6Y', '7Y', '3.5Y', '4Y', '5Y', '6.5Y']","['', '\n$205.00\n', '\n$140.00\n', '\n$129.00\n', '\n$139.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
19,['https://www.stadiumgoods.com/air-jordan-1-retro-hi-g8rd'],['\n                        Air Jordan 1 Retro Hi G8RD                                                “G8RD”                     '],"['Choose your size (U.S.)', '9.5', '10.5', '13', '14', '7', '7.5', '8', '8.5', '9', '10', '11', '11.5', '12', '12.5', '13.5', '15', '16']","['', '\n$279.00\n', '\n$220.00\n', '\n$225.00\n', '\n$159.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
20,['https://www.stadiumgoods.com/air-jordan-1-5-high-the-return-768861-601-varsity-red-black-white'],['\n                        Air Jordan 1.5 High The Return                                                                    '],"['Choose your size (U.S.)', '8.5', '10', '11', '11.5', '12', '16', '7', '7.5', '8', '9', '9.5', '10.5', '12.5', '13', '13.5', '14', '15']","['', '\n$650.00\n', '\n$419.00\n', '\n$440.00\n', '\n$269.00\n', '\n$465.00\n', '\n$465.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
21,['https://www.stadiumgoods.com/wmns-air-jordan-1-ret-hi-prem-ah7389-001-black-black'],['\nWMNS Air Jordan 1 Ret Hi PREM '],"['Choose your size (U.S.)', '7W', '7.5W', '8W', '8.5W', '5W', '5.5W', '6W', '6.5W', '9W', '9.5W', '10W', '10.5W', '11W', '11.5W', '12W']","['', '\n$89.00\n', '\n$89.00\n', '\n$90.00\n', '\n$139.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
22,['https://www.stadiumgoods.com/air-jordan-1-low-gs-553560-406-hyper-royal-metallic-silver'],['\n                        Air Jordan 1 Low (GS)                                                                    '],"['Choose your size (U.S.)', '6Y', '6.5Y', '3.5Y', '4Y', '4.5Y', '5Y', '5.5Y', '7Y', '7.5Y', '8Y', '8.5Y', '9Y', '9.5Y', '10Y']","['', '\n$95.00\n', '\n$95.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
23,['https://www.stadiumgoods.com/air-jordan-1-retro-high-og-as-907958-015-black-black-metallic-silver'],['\n                        Air Jordan 1 Retro High OG AS                                                “All Star Game / Chameleon”                     '],"['Choose your size (U.S.)', '8*', '9*', '9.5*', '10*', '10.5', '11', '11.5', '12', '13', '14', '7', '7.5', '8.5', '12.5', '13.5', '15', '16', '17', '18']","['', '\n$535.00\n', '\n$605.00\n', '\n$539.00\n', '\n$465.00\n', '\n$495.00\n', '\n$349.00\n', '\n$325.00\n', '\n$300.00\n', '\n$395.00\n', '\n$370.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
24,['https://www.stadiumgoods.com/air-jordan-1-mid-554724-050-black-dark-grey-black'],['\n                        Air Jordan 1 MID                                                                    '],"['Choose your size (U.S.)', '7.5', '8', '8.5', '9*', '9.5*', '10*', '10.5', '11', '11.5', '12', '13', '7', '12.5', '13.5', '14', '15']","['', '\n$140.00\n', '\n$115.00\n', '\n$115.00\n', '\n$115.00\n', '\n$129.00\n', '\n$85.00\n', '\n$90.00\n', '\n$100.00\n', '\n$100.00\n', '\n$99.00\n', '\n$99.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
25,['https://www.stadiumgoods.com/air-jordan-1-retro-hi-flyknit'],['\n                        Air Jordan 1 Retro HI Flyknit                                                                    '],"['Choose your size (U.S.)', '8', '8.5*', '9.5*', '10', '10.5', '11', '12', '13', '14', '15', '7', '7.5', '9', '11.5', '12.5', '13.5', '16', '17', '18']","['', '\n$229.00\n', '\n$260.00\n', '\n$205.00\n', '\n$275.00\n', '\n$180.00\n', '\n$159.00\n', '\n$255.00\n', '\n$215.00\n', '\n$195.00\n', '\n$175.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
26,['https://www.stadiumgoods.com/air-jordan-1-retro-high-bg-obsidian-wht-dk-pwdr-bl-gm-ryl-682782-415'],['\n                        Air Jordan 1 Retro High BG                                                                    '],"['Choose your size (U.S.)', '6Y', '6.5Y', '3.5Y', '4Y', '4.5Y', '5Y', '5.5Y', '7Y']","['', '\n$255.00\n', '\n$235.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
