,url,name,size,prize
10,['https://www.stadiumgoods.com/air-jordan-1-retro-high-bg-705300-312-teal-black-infrared-23-white'],['\n                        Air Jordan 1 Retro High BG                                                “Russell Westbrook”                     '],"['Choose your size (U.S.)', '4Y', '3.5Y', '4.5Y', '5Y', '5.5Y', '6Y', '6.5Y', '7Y', '7.5Y', '8Y', '8.5Y', '9Y', '9.5Y', '10Y']","['', '\n$209.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
11,['https://www.stadiumgoods.com/wmns-air-jordan-1-ret-low-slip-av3918-001-black-white'],['\n                        WMNS Air Jordan 1 Ret Low Slip                                                                    '],"['Choose your size (U.S.)', '7W', '5W', '5.5W', '6W', '6.5W', '7.5W', '8W', '8.5W', '9W', '9.5W', '10W', '10.5W', '11W', '11.5W', '12W']","['', '\n$100.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
12,['https://www.stadiumgoods.com/air-jordan-1-high-og-332650-101-white-green-black'],['\n                        Air Jordan 1 High OG                                                “CELTICS”                     '],"['Choose your size (U.S.)', '13*', '4', '4.5', '5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11', '11.5', '12', '12.5', '14', '15', '16', '17', '18']","['', '\n$650.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
13,['https://www.stadiumgoods.com/air-jordan-1-phat-low-338145-105-white-white-vbrnt-yllw-lght-bn'],['\n                        Air Jordan 1 Phat Low                                                                    '],"['Choose your size (U.S.)', '9', '4', '4.5', '5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9.5', '10', '10.5', '11', '11.5', '12', '12.5', '13', '14', '15', '16', '17', '18']","['', '\n$325.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
14,['https://www.stadiumgoods.com/air-jordan-1-retro-low-553558-027-black-tropical-teal-fusion-pin'],['\n                        Air Jordan 1 Retro Low                                                                    '],"['Choose your size (U.S.)', '9*', '4', '4.5', '5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9.5', '10', '10.5', '11', '11.5', '12', '12.5', '13', '14', '15', '16', '17', '18']","['', '\n$90.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
15,['https://www.stadiumgoods.com/air-jordan-1-low-velcro-339894-161-white-varsity-red-black'],['\n                        Air Jordan 1 Low Velcro                                                                    '],"['Choose your size (U.S.)', '10.5', '4', '4.5', '5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '11', '11.5', '12', '12.5', '13', '14', '15', '16', '17', '18']","['', '\n$185.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
16,['https://www.stadiumgoods.com/air-jordan-1-retro-372389-401-laser-blue-black-white'],['\n                        Air Jordan 1 Retro                                                “Quai 54 Ruff N Tuff”                     '],"['Choose your size (U.S.)', '8.5*', '4', '4.5', '5', '5.5', '6', '6.5', '7', '7.5', '8', '9', '9.5', '10', '10.5', '11', '11.5', '12', '12.5', '13', '14', '15', '16', '17', '18']","['', '\n$790.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
17,['https://www.stadiumgoods.com/air-jordan-1-phat-low-338145-012-polka-dot-white-black'],['\n                        Air Jordan 1 Phat Low                                                                    '],"['Choose your size (U.S.)', '9*', '4', '4.5', '5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9.5', '10', '10.5', '11', '11.5', '12', '12.5', '13', '14', '15', '16', '17', '18']","['', '\n$269.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
18,['https://www.stadiumgoods.com/air-jordan-1-hi-strap-premier-375352-001-black-black-orion-blue'],['\n                        Air Jordan 1 Hi Strap Premier                                                                    '],"['Choose your size (U.S.)', '9*', '4', '4.5', '5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9.5', '10', '10.5', '11', '11.5', '12', '12.5', '13', '14', '15', '16', '17', '18']","['', '\n$279.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
19,['https://www.stadiumgoods.com/air-jordan-1-phat-364770-605-bordeaux-stealth-black-white'],['\n                        Air Jordan 1 PHAT                                                                    '],"['Choose your size (U.S.)', '11', '4', '4.5', '5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11.5', '12', '12.5', '13', '14', '15', '16', '17', '18']","['', '\n$165.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
20,['https://www.stadiumgoods.com/air-jordan-1-retro-high-digi-camo-293021-xc'],['\nAir Jordan 1 Retro “Digi-Camo” '],"['Choose your size (U.S.)', '9*', '7', '7.5', '8', '8.5', '9.5', '10', '10.5', '11', '11.5', '12', '12.5', '13', '13.5', '14', '15']","['', '\n$8,835.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
21,['https://www.stadiumgoods.com/air-jordan-prime-5-429489-501-grapeice-grapeice'],['\n                        Air Jordan Prime 5                                                                    '],"['Choose your size (U.S.)', '9*', '4', '4.5', '5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9.5', '10', '10.5', '11', '11.5', '12', '12.5', '13', '14', '15', '16', '17', '18']","['', '\n$300.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
