,url,name,size,prize
10,['https://www.stadiumgoods.com/air-jordan-1-retro-high-og-gym-red-555088-061'],['\n                        Air Jordan 1 Retro High OG                                                “Gym Red”                     '],"['Choose your size (U.S.)', '7', '7.5', '8*', '8.5', '9', '9.5', '10', '10.5', '11', '11.5', '12', '12.5', '13', '14', '15', '16', '4', '4.5', '5', '5.5', '6', '6.5', '17', '18']","['', '\n$385.00\n', '\n$419.00\n', '\n$409.00\n', '\n$419.00\n', '\n$349.00\n', '\n$315.00\n', '\n$225.00\n', '\n$185.00\n', '\n$220.00\n', '\n$205.00\n', '\n$209.00\n', '\n$175.00\n', '\n$185.00\n', '\n$255.00\n', '\n$235.00\n', '\n$279.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
11,['https://www.stadiumgoods.com/air-jordan-1-retro-high-og-gs-turbo-green-575441-311'],['\n                        Air Jordan 1 Retro High OG GS                                                “Turbo Green”                     '],"['Choose your size (U.S.)', '3.5Y', '4Y', '4.5Y', '5Y', '5.5Y', '6Y*', '6.5Y', '7Y', '7.5Y', '8Y', '8.5Y', '9Y', '9.5Y', '10Y']","['', '\n$455.00\n', '\n$345.00\n', '\n$360.00\n', '\n$345.00\n', '\n$299.00\n', '\n$209.00\n', '\n$235.00\n', '\n$195.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
12,['https://www.stadiumgoods.com/air-jordan-1-mid-yellow-toe-852542-071'],['\nAir Jordan 1 MID SE “YELLOW TOE” '],"['Choose your size (U.S.)', '7*', '7.5', '8', '8.5', '9', '9.5', '10*', '10.5', '11', '11.5', '12', '12.5', '14', '4', '4.5', '5', '5.5', '6', '6.5', '13', '15', '16', '17', '18']","['', '\n$265.00\n', '\n$190.00\n', '\n$180.00\n', '\n$175.00\n', '\n$175.00\n', '\n$165.00\n', '\n$129.00\n', '\n$130.00\n', '\n$139.00\n', '\n$120.00\n', '\n$139.00\n', '\n$115.00\n', '\n$139.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
13,['https://www.stadiumgoods.com/air-jordan-1-low-shattered-backboard-553558-128'],['\nAir Jordan 1 Low “Shattered Backboard” '],"['Choose your size (U.S.)', '5.5', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11*', '11.5', '12', '13', '14', '15', '4', '4.5', '5', '6', '6.5', '7', '12.5', '16', '17', '18']","['', '\n$99.00\n', '\n$165.00\n', '\n$149.00\n', '\n$135.00\n', '\n$110.00\n', '\n$125.00\n', '\n$115.00\n', '\n$125.00\n', '\n$109.00\n', '\n$120.00\n', '\n$120.00\n', '\n$120.00\n', '\n$139.00\n', '\n$139.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
14,['https://www.stadiumgoods.com/air-jordan-1-retro-high-og-555088-311-turbo-green-sail-white'],['\n                        Air Jordan 1 Retro High OG                                                “Turbo Green”                     '],"['Choose your size (U.S.)', '7*', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11', '11.5', '12', '12.5', '13', '14', '15', '16', '17', '18', '4', '4.5', '5', '5.5', '6', '6.5']","['', '\n$455.00\n', '\n$390.00\n', '\n$369.00\n', '\n$345.00\n', '\n$300.00\n', '\n$299.00\n', '\n$325.00\n', '\n$259.00\n', '\n$250.00\n', '\n$255.00\n', '\n$209.00\n', '\n$219.00\n', '\n$225.00\n', '\n$229.00\n', '\n$195.00\n', '\n$255.00\n', '\n$279.00\n', '\n$240.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
15,['https://www.stadiumgoods.com/air-jordan-1-mid-obsidian-554724-174'],['\n                        Air Jordan 1 Mid                                                “Obsidian”                     '],"['Choose your size (U.S.)', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11*', '11.5', '12', '12.5', '13*', '4', '4.5', '5', '5.5', '6', '6.5', '13.5', '14', '15', '16', '17', '18']","['', '\n$185.00\n', '\n$185.00\n', '\n$175.00\n', '\n$159.00\n', '\n$169.00\n', '\n$169.00\n', '\n$155.00\n', '\n$149.00\n', '\n$145.00\n', '\n$145.00\n', '\n$165.00\n', '\n$140.00\n', '\n$140.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
16,['https://www.stadiumgoods.com/air-jordan-1-mid-gs-554725-174-white-metallic-gold-obsidian'],['\nAir Jordan 1 Mid GS “Obsidian” '],"['Choose your size (U.S.)', '3.5Y', '4Y', '4.5Y*', '5Y', '5.5Y', '6Y', '6.5Y', '7Y', '7.5Y', '8Y', '8.5Y', '9Y', '9.5Y', '10Y']","['', '\n$180.00\n', '\n$165.00\n', '\n$159.00\n', '\n$139.00\n', '\n$120.00\n', '\n$109.00\n', '\n$110.00\n', '\n$110.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
17,['https://www.stadiumgoods.com/air-jordan-1-retro-high-og-phantom-555088-160'],['\nAir Jordan 1 Retro High OG “Phantom” '],"['Choose your size (U.S.)', '8*', '8.5*', '9', '9.5', '10', '10.5', '11', '11.5', '12', '12.5', '13', '14', '15*', '16', '4', '4.5', '5', '5.5', '6', '6.5', '7', '7.5', '17', '18']","['', '\n$325.00\n', '\n$279.00\n', '\n$245.00\n', '\n$230.00\n', '\n$209.00\n', '\n$185.00\n', '\n$159.00\n', '\n$165.00\n', '\n$159.00\n', '\n$165.00\n', '\n$149.00\n', '\n$165.00\n', '\n$155.00\n', '\n$165.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
18,['https://www.stadiumgoods.com/air-jordan-1-retro-high-og-rookie-of-the-year-555088-700'],['\nAir Jordan 1 Retro High OG “Rookie of the Year” '],"['Choose your size (U.S.)', '4', '5.5', '6', '6.5', '7.5', '8', '8.5', '9', '9.5', '10*', '10.5', '11', '11.5', '12', '13', '14', '15', '17', '18', '3', '3.5', '4.5', '5', '7', '12.5', '16']","['', '\n$465.00\n', '\n$440.00\n', '\n$509.00\n', '\n$369.00\n', '\n$555.00\n', '\n$415.00\n', '\n$419.00\n', '\n$395.00\n', '\n$465.00\n', '\n$300.00\n', '\n$255.00\n', '\n$255.00\n', '\n$235.00\n', '\n$255.00\n', '\n$229.00\n', '\n$185.00\n', '\n$195.00\n', '\n$300.00\n', '\n$300.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
19,['https://www.stadiumgoods.com/air-jordan-1-low-royal-toe-cq9446-400'],['\n                        Air Jordan 1 Low                                                “Royal Toe”                     '],"['Choose your size (U.S.)', '7', '7.5', '8*', '8.5', '9', '9.5', '10', '10.5', '11', '11.5', '12', '12.5', '4', '4.5', '5', '5.5', '6', '6.5', '13', '14', '15', '16', '17', '18']","['', '\n$185.00\n', '\n$130.00\n', '\n$125.00\n', '\n$130.00\n', '\n$130.00\n', '\n$110.00\n', '\n$109.00\n', '\n$100.00\n', '\n$115.00\n', '\n$140.00\n', '\n$125.00\n', '\n$109.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
