,url,name,size,prize
10,['https://www.stadiumgoods.com/air-jordan-1-retro-high-og-271319'],['\n                        Air Jordan 1 Retro High OG                                                                    '],"['Choose your size (U.S.)', '8', '9', '9.5', '10', '10.5*', '11*', '13*', '14', '7', '7.5', '8.5', '11.5', '12', '12.5', '13.5', '15', '16', '17', '18']","['', '\n$460.00\n', '\n$350.00\n', '\n$279.00\n', '\n$299.00\n', '\n$225.00\n', '\n$225.00\n', '\n$169.00\n', '\n$240.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
11,['https://www.stadiumgoods.com/air-jordan-1-mid-gs-554725-071-black-universitygold-white'],['\n                        Air Jordan 1 Mid GS                                                                    '],"['Choose your size (U.S.)', '4.5Y*', '5.5Y', '6Y', '7Y', '3.5Y', '4Y', '5Y', '6.5Y']","['', '\n$205.00\n', '\n$140.00\n', '\n$129.00\n', '\n$139.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
12,['https://www.stadiumgoods.com/wmns-air-jordan-1-ret-hi-prem'],['\nWMNS Air Jordan 1 Ret HI PREM '],"['Choose your size (U.S.)', '5W*', '5.5W*', '6.5W*', '7W', '8.5W', '9W', '11.5W*', '6W', '7.5W', '8W', '9.5W', '10W', '10.5W', '11W', '12W']","['', '\n$99.00\n', '\n$90.00\n', '\n$99.00\n', '\n$115.00\n', '\n$115.00\n', '\n$115.00\n', '\n$100.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
13,['https://www.stadiumgoods.com/air-jordan-1-mid-se-gs-bq6931-600-coral-stardust-clur-gold'],['\nAir Jordan 1 MID SE GS “CORAL” '],"['Choose your size (U.S.)', '5.5Y', '6Y', '6.5Y', '7Y', '3.5Y', '4Y', '4.5Y', '5Y', '7.5Y', '8Y', '8.5Y', '9Y', '9.5Y', '10Y']","['', '\n$175.00\n', '\n$155.00\n', '\n$159.00\n', '\n$159.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
14,['https://www.stadiumgoods.com/air-jordan-1-retro-high-og-555088-101-white-black-varsity-red-658'],['\nAir Jordan 1 Retro High OG “Chicago” '],"['Choose your size (U.S.)', '7.5', '8', '8.5', '9*', '9.5', '10', '10.5', '11', '11.5', '13', '16', '18*', '7', '12', '12.5', '13.5', '14', '15', '17']","['', '\n$1,205.00\n', '\n$1,390.00\n', '\n$1,185.00\n', '\n$1,209.00\n', '\n$930.00\n', '\n$879.00\n', '\n$1,160.00\n', '\n$885.00\n', '\n$885.00\n', '\n$650.00\n', '\n$930.00\n', '\n$255.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
15,['https://www.stadiumgoods.com/air-jordan-1-retro-high-og-271342'],['\n                        Air Jordan 1 Retro High OG                                                “Metallic Red”                     '],"['Choose your size (U.S.)', '9', '9.5*', '10', '10.5', '11', '11.5', '12', '14', '7', '7.5', '8', '8.5', '12.5', '13', '13.5', '15', '16', '17', '18']","['', '\n$645.00\n', '\n$279.00\n', '\n$315.00\n', '\n$230.00\n', '\n$300.00\n', '\n$269.00\n', '\n$325.00\n', '\n$240.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
16,['https://www.stadiumgoods.com/air-jordan-1-low-sb-eric-koston-cj7891-400'],['\nAir Jordan 1 Low SB “Eric Koston” '],"['Choose your size (U.S.)', '8', '4', '4.5', '5', '5.5', '6', '6.5', '7', '7.5', '8.5', '9', '9.5', '10', '10.5', '11', '11.5', '12', '12.5', '13', '14', '15', '16', '17', '18']","['', '\n$465.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
17,['https://www.stadiumgoods.com/wmns-air-jordan-1-ret-hi-prem-ah7389-400-bluevoid-racerblue'],['\nWMNS Air Jordan 1 RET HI PREM '],"['Choose your size (U.S.)', '5.5W', '6.5W', '7W', '7.5W*', '8W', '8.5W', '9W', '9.5W', '10W', '10.5W', '11W*', '11.5W', '12W', '5W', '6W']","['', '\n$185.00\n', '\n$110.00\n', '\n$110.00\n', '\n$115.00\n', '\n$139.00\n', '\n$170.00\n', '\n$175.00\n', '\n$179.00\n', '\n$140.00\n', '\n$185.00\n', '\n$110.00\n', '\n$175.00\n', '\n$185.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
18,['https://www.stadiumgoods.com/wmns-air-jordan-1-mid-bq6472-006-black-volt-hot-punch-white'],['\n                        Wmns Air Jordan 1 Mid                                                                    '],"['Choose your size (U.S.)', '5.5W*', '6.5W', '7.5W', '9W', '12W', '5W', '6W', '7W', '8W', '8.5W', '9.5W', '10W', '10.5W', '11W', '11.5W']","['', '\n$115.00\n', '\n$140.00\n', '\n$149.00\n', '\n$140.00\n', '\n$109.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
19,['https://www.stadiumgoods.com/air-jordan-1-retro-high-og-555088-710-golden-harvet-golden-harvest'],['\nAir Jordan 1 Retro High OG '],"['Choose your size (U.S.)', '8.5', '10', '10.5', '11', '11.5', '12', '13', '14', '7', '7.5', '8', '9', '9.5', '12.5', '13.5', '15', '16', '17', '18']","['', '\n$279.00\n', '\n$140.00\n', '\n$120.00\n', '\n$115.00\n', '\n$140.00\n', '\n$140.00\n', '\n$165.00\n', '\n$175.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
20,['https://www.stadiumgoods.com/air-jordan-1-mid-554724-071-black-university-gold-white'],['\nAir Jordan 1 MID “Reverse New Love” '],"['Choose your size (U.S.)', '9.5*', '10', '10.5', '11', '11.5', '12', '13', '7', '7.5', '8', '8.5', '9', '12.5', '13.5', '14', '15']","['', '\n$185.00\n', '\n$180.00\n', '\n$165.00\n', '\n$165.00\n', '\n$145.00\n', '\n$139.00\n', '\n$115.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
21,['https://www.stadiumgoods.com/air-jordan-1-mid-gs-554725-065'],['\n                        Air Jordan 1 MID (GS)                                                                    '],"['Choose your size (U.S.)', '5Y', '5.5Y', '6Y', '6.5Y', '3.5Y', '4Y', '4.5Y', '7Y', '7.5Y', '8Y', '8.5Y', '9Y', '9.5Y', '10Y']","['', '\n$110.00\n', '\n$79.00\n', '\n$90.00\n', '\n$110.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
22,['https://www.stadiumgoods.com/air-jordan-1-mid-554724-065-black-universtity-red'],['\nAir Jordan 1 MID '],"['Choose your size (U.S.)', '9.5', '10.5', '11*', '11.5', '12', '13', '14', '7', '7.5', '8', '8.5', '9', '10', '12.5', '13.5', '15', '16', '17', '18']","['', '\n$149.00\n', '\n$115.00\n', '\n$99.00\n', '\n$95.00\n', '\n$115.00\n', '\n$110.00\n', '\n$115.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
23,['https://www.stadiumgoods.com/air-jordan-1-mid-gs-555112-601-pink-foam-black-white'],['\n                        Air Jordan 1 Mid (GS)                                                                    '],"['Choose your size (U.S.)', '4Y', '5Y', '5.5Y', '6Y*', '6.5Y*', '7Y*', '3.5Y', '4.5Y', '7.5Y', '8Y', '8.5Y', '9Y', '9.5Y', '10Y']","['', '\n$300.00\n', '\n$300.00\n', '\n$300.00\n', '\n$185.00\n', '\n$145.00\n', '\n$100.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
24,['https://www.stadiumgoods.com/air-jordan-1-high-zip-black-aq3742-016'],['\n                        Air Jordan 1 High Zip                                                                    '],"['Choose your size (U.S.)', '3.5Y', '5Y*', '5.5Y', '6Y', '6.5Y*', '7Y', '7.5Y', '8Y', '9Y', '9.5Y*', '10Y', '10.5Y', '10', '9.5W', '4Y', '4.5Y', '8.5Y']","['', '\n$110.00\n', '\n$99.00\n', '\n$85.00\n', '\n$89.00\n', '\n$100.00\n', '\n$89.00\n', '\n$89.00\n', '\n$100.00\n', '\n$100.00\n', '\n$110.00\n', '\n$100.00\n', '\n$100.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
25,['https://www.stadiumgoods.com/air-jordan-1-mid-gs-554725-610-gym-red-black-white'],['\n                        Air Jordan 1 MID (GS)                                                                    '],"['Choose your size (U.S.)', '4Y', '4.5Y', '5Y', '5.5Y', '6Y', '6.5Y', '3.5Y', '7Y']","['', '\n$255.00\n', '\n$285.00\n', '\n$235.00\n', '\n$275.00\n', '\n$209.00\n', '\n$289.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
26,['https://www.stadiumgoods.com/air-jordan-1-retro-high-og-555088-001-black-varsity-red-white'],['\nAir Jordan 1 Retro High OG “Banned / Bred” '],"['Choose your size (U.S.)', '7', '8', '8.5*', '9*', '9.5', '10', '10.5', '11', '11.5', '12', '12.5*', '13', '14', '15', '16', '17', '7.5', '13.5', '18']","['', '\n$619.00\n', '\n$745.00\n', '\n$745.00\n', '\n$715.00\n', '\n$640.00\n', '\n$699.00\n', '\n$579.00\n', '\n$650.00\n', '\n$629.00\n', '\n$725.00\n', '\n$455.00\n', '\n$539.00\n', '\n$465.00\n', '\n$370.00\n', '\n$279.00\n', '\n$209.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
27,['https://www.stadiumgoods.com/air-jordan-1-retro-high-og-bg-248838'],['\n                        Air Jordan 1 Retro High OG BG                                                “Shattered Backboard”                     '],"['Choose your size (U.S.)', '4.5Y', '5.5Y', '6.5Y', '7Y', '3.5Y', '4Y', '5Y', '6Y']","['', '\n$835.00\n', '\n$835.00\n', '\n$809.00\n', '\n$835.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
28,['https://www.stadiumgoods.com/air-jordan-1-retro-hi-og-bcfc-ar3254-001-black-black-challenge-red'],['\nAir Jordan 1 Retro Hi OG BCFC “PSG” '],"['Choose your size (U.S.)', '7.5', '8', '8.5', '9', '9.5', '10.5*', '11', '12', '14', '15', '4', '4.5', '5', '5.5', '6', '6.5', '7', '10', '11.5', '12.5', '13', '16', '17', '18']","['', '\n$279.00\n', '\n$209.00\n', '\n$209.00\n', '\n$209.00\n', '\n$325.00\n', '\n$170.00\n', '\n$279.00\n', '\n$240.00\n', '\n$185.00\n', '\n$300.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
29,['https://www.stadiumgoods.com/air-jordan-1-mid-554724-119-white-racer-blue-black-cyber'],['\n                        Air Jordan 1 MID                                                                    '],"['Choose your size (U.S.)', '8.5', '9', '9.5', '10*', '11.5', '12', '13', '14', '4', '4.5', '5', '5.5', '6', '6.5', '7', '7.5', '8', '10.5', '11', '12.5', '15', '16', '17', '18']","['', '\n$219.00\n', '\n$185.00\n', '\n$179.00\n', '\n$185.00\n', '\n$135.00\n', '\n$165.00\n', '\n$165.00\n', '\n$169.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
30,['https://www.stadiumgoods.com/wmns-air-jordan-1-mid-cd7240-804-turf-orange-blue-void'],['\n                        Wmns Air Jordan 1 Mid                                                                    '],"['Choose your size (U.S.)', '5W', '5.5W', '10W', '6W', '6.5W', '7W', '7.5W', '8W', '8.5W', '9W', '9.5W', '10.5W', '11W', '11.5W', '12W']","['', '\n$139.00\n', '\n$139.00\n', '\n$139.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
31,['https://www.stadiumgoods.com/air-jordan-1-mid-274830'],['\n                        Air Jordan 1 MID                                                                    '],"['Choose your size (U.S.)', '11', '11.5', '12', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '12.5', '13', '13.5', '14', '15']","['', '\n$125.00\n', '\n$115.00\n', '\n$115.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
32,['https://www.stadiumgoods.com/air-jordan-1-mid-554724-109-white-pure-platinum-white'],['\n                        Air Jordan 1 Mid                                                                    '],"['Choose your size (U.S.)', '10', '10.5', '11', '13', '4', '4.5', '5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '11.5', '12', '12.5', '14', '15', '16', '17', '18']","['', '\n$120.00\n', '\n$120.00\n', '\n$120.00\n', '\n$115.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
33,['https://www.stadiumgoods.com/air-jordan-1-retro-high-gg-black-332148-022'],['\n                        Air Jordan 1 Retro High GG                                                                    '],"['Choose your size (U.S.)', '4.5Y*', '5.5Y*', '7Y*', '3.5Y', '4Y', '5Y', '6Y', '6.5Y', '7.5Y', '9Y', '9.5Y']","['', '\n$60.00\n', '\n$60.00\n', '\n$60.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
34,['https://www.stadiumgoods.com/air-jordan-1-mid-gs-grey-554725-072'],['\nAir Jordan 1 Mid GS '],"['Choose your size (U.S.)', '4Y', '4.5Y', '5Y', '5.5Y', '6Y', '6.5Y', '7Y', '3.5Y', '7.5Y', '8Y', '8.5Y', '9Y', '9.5Y', '10Y']","['', '\n$209.00\n', '\n$159.00\n', '\n$209.00\n', '\n$209.00\n', '\n$209.00\n', '\n$109.00\n', '\n$230.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
35,['https://www.stadiumgoods.com/air-jordan-1-re-lo-og-p1nnacle-metallic-silver-white-852549-003'],['\nAir Jordan 1 RE LO OG P1nnacle '],"['Choose your size (U.S.)', '8.5', '9.5*', '10*', '11*', '11.5*', '14', '7', '7.5', '8', '9', '10.5', '12', '12.5', '13', '13.5', '15', '16', '17', '18']","['', '\n$180.00\n', '\n$245.00\n', '\n$110.00\n', '\n$110.00\n', '\n$140.00\n', '\n$235.00\n', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ', '\n                                                    Notify me                                            ']"
